"customer_id","first_name","last_name","email","address","city","country","rental_id","rental_date","amount"
592,"Terrance","Roush","terrance.roush@sakilacustomer.org","42 Fontana Avenue","Szkesfehrvr","Hungary",1163,"2005-06-14 23:12:46","6.99"
592,"Terrance","Roush","terrance.roush@sakilacustomer.org","42 Fontana Avenue","Szkesfehrvr","Hungary",1423,"2005-06-15 18:08:12","5.99"
592,"Terrance","Roush","terrance.roush@sakilacustomer.org","42 Fontana Avenue","Szkesfehrvr","Hungary",3158,"2005-06-20 21:08:19","7.99"
593,"Rene","Mcalister","rene.mcalister@sakilacustomer.org","1895 Zhezqazghan Drive","Garden Grove","United States",2055,"2005-06-17 15:27:03","5.99"
593,"Rene","Mcalister","rene.mcalister@sakilacustomer.org","1895 Zhezqazghan Drive","Garden Grove","United States",2205,"2005-06-18 02:14:34","4.99"
593,"Rene","Mcalister","rene.mcalister@sakilacustomer.org","1895 Zhezqazghan Drive","Garden Grove","United States",2441,"2005-06-18 18:45:11","4.99"
593,"Rene","Mcalister","rene.mcalister@sakilacustomer.org","1895 Zhezqazghan Drive","Garden Grove","United States",2832,"2005-06-19 21:21:53","4.99"
594,"Eduardo","Hiatt","eduardo.hiatt@sakilacustomer.org","1837 Kaduna Parkway","Jining","China",1537,"2005-06-16 00:52:51","5.99"
594,"Eduardo","Hiatt","eduardo.hiatt@sakilacustomer.org","1837 Kaduna Parkway","Jining","China",1816,"2005-06-16 21:20:41","4.99"
594,"Eduardo","Hiatt","eduardo.hiatt@sakilacustomer.org","1837 Kaduna Parkway","Jining","China",2276,"2005-06-18 06:33:48","6.99"
595,"Terrence","Gunderson","terrence.gunderson@sakilacustomer.org","844 Bucuresti Place","Jinzhou","China",3371,"2005-06-21 13:27:22","4.99"
597,"Freddie","Duggan","freddie.duggan@sakilacustomer.org","1103 Quilmes Boulevard","Sullana","Peru",2696,"2005-06-19 13:28:42","4.99"
599,"Austin","Cintron","austin.cintron@sakilacustomer.org","1325 Fukuyama Street","Tieli","China",3043,"2005-06-20 12:38:35","6.99"
599,"Austin","Cintron","austin.cintron@sakilacustomer.org","1325 Fukuyama Street","Tieli","China",3398,"2005-06-21 15:34:38","4.99"
599,"Austin","Cintron","austin.cintron@sakilacustomer.org","1325 Fukuyama Street","Tieli","China",3429,"2005-06-21 18:46:05","6.99"
301,"Robert","Baughman","robert.baughman@sakilacustomer.org","1883 Maikop Lane","Kaliningrad","Russian Federation",13183,"2005-08-19 14:09:26","5.99"
301,"Robert","Baughman","robert.baughman@sakilacustomer.org","1883 Maikop Lane","Kaliningrad","Russian Federation",15201,"2005-08-22 16:24:42","10.99"
302,"Michael","Silverman","michael.silverman@sakilacustomer.org","1908 Gaziantep Place","Tiefa","China",12126,"2005-08-17 23:25:21","7.99"
302,"Michael","Silverman","michael.silverman@sakilacustomer.org","1908 Gaziantep Place","Tiefa","China",12516,"2005-08-18 13:39:53","4.99"
302,"Michael","Silverman","michael.silverman@sakilacustomer.org","1908 Gaziantep Place","Tiefa","China",14120,"2005-08-21 01:25:00","4.99"
302,"Michael","Silverman","michael.silverman@sakilacustomer.org","1908 Gaziantep Place","Tiefa","China",14247,"2005-08-21 05:35:17","3.99"
302,"Michael","Silverman","michael.silverman@sakilacustomer.org","1908 Gaziantep Place","Tiefa","China",15622,"2005-08-23 07:22:02","5.99"
302,"Michael","Silverman","michael.silverman@sakilacustomer.org","1908 Gaziantep Place","Tiefa","China",15987,"2005-08-23 20:22:17","6.99"
303,"William","Satterfield","william.satterfield@sakilacustomer.org","687 Alessandria Parkway","Sanaa","Yemen",11253,"2005-08-02 13:42:44","4.99"
303,"William","Satterfield","william.satterfield@sakilacustomer.org","687 Alessandria Parkway","Sanaa","Yemen",14750,"2005-08-21 23:09:32","5.99"
303,"William","Satterfield","william.satterfield@sakilacustomer.org","687 Alessandria Parkway","Sanaa","Yemen",14795,"2005-08-22 00:40:22","4.99"
303,"William","Satterfield","william.satterfield@sakilacustomer.org","687 Alessandria Parkway","Sanaa","Yemen",15511,"2005-08-23 02:55:42","3.99"
304,"David","Royal","david.royal@sakilacustomer.org","827 Yuncheng Drive","Callao","Peru",11983,"2005-08-17 18:13:55","4.99"
304,"David","Royal","david.royal@sakilacustomer.org","827 Yuncheng Drive","Callao","Peru",12540,"2005-08-18 14:17:30","5.99"
304,"David","Royal","david.royal@sakilacustomer.org","827 Yuncheng Drive","Callao","Peru",13911,"2005-08-20 16:31:33","3.99"
304,"David","Royal","david.royal@sakilacustomer.org","827 Yuncheng Drive","Callao","Peru",14899,"2005-08-22 04:26:38","4.99"
304,"David","Royal","david.royal@sakilacustomer.org","827 Yuncheng Drive","Callao","Peru",14945,"2005-08-22 06:05:38","4.99"
305,"Richard","Mccrary","richard.mccrary@sakilacustomer.org","913 Coacalco de Berriozbal Loop","Arlington","United States",10426,"2005-08-01 08:26:08","4.99"
305,"Richard","Mccrary","richard.mccrary@sakilacustomer.org","913 Coacalco de Berriozbal Loop","Arlington","United States",10929,"2005-08-02 02:35:44","4.99"
305,"Richard","Mccrary","richard.mccrary@sakilacustomer.org","913 Coacalco de Berriozbal Loop","Arlington","United States",11035,"2005-08-02 05:55:39","5.99"
305,"Richard","Mccrary","richard.mccrary@sakilacustomer.org","913 Coacalco de Berriozbal Loop","Arlington","United States",11809,"2005-08-17 11:51:39","3.99"
305,"Richard","Mccrary","richard.mccrary@sakilacustomer.org","913 Coacalco de Berriozbal Loop","Arlington","United States",12592,"2005-08-18 16:17:50","3.99"
305,"Richard","Mccrary","richard.mccrary@sakilacustomer.org","913 Coacalco de Berriozbal Loop","Arlington","United States",13782,"2005-08-20 12:09:26","4.99"
305,"Richard","Mccrary","richard.mccrary@sakilacustomer.org","913 Coacalco de Berriozbal Loop","Arlington","United States",15612,"2005-08-23 06:59:07","6.99"
306,"Charles","Kowalski","charles.kowalski@sakilacustomer.org","715 So Bernardo do Campo Lane","Sungai Petani","Malaysia",10893,"2005-08-02 01:12:13","5.99"
306,"Charles","Kowalski","charles.kowalski@sakilacustomer.org","715 So Bernardo do Campo Lane","Sungai Petani","Malaysia",11142,"2005-08-02 09:30:11","4.99"
306,"Charles","Kowalski","charles.kowalski@sakilacustomer.org","715 So Bernardo do Campo Lane","Sungai Petani","Malaysia",11674,"2005-08-17 05:56:27","6.99"
306,"Charles","Kowalski","charles.kowalski@sakilacustomer.org","715 So Bernardo do Campo Lane","Sungai Petani","Malaysia",12225,"2005-08-18 03:00:11","7.99"
306,"Charles","Kowalski","charles.kowalski@sakilacustomer.org","715 So Bernardo do Campo Lane","Sungai Petani","Malaysia",13686,"2005-08-20 08:57:28","4.99"
306,"Charles","Kowalski","charles.kowalski@sakilacustomer.org","715 So Bernardo do Campo Lane","Sungai Petani","Malaysia",13725,"2005-08-20 10:08:27","5.99"
306,"Charles","Kowalski","charles.kowalski@sakilacustomer.org","715 So Bernardo do Campo Lane","Sungai Petani","Malaysia",13996,"2005-08-20 19:45:43","4.99"
306,"Charles","Kowalski","charles.kowalski@sakilacustomer.org","715 So Bernardo do Campo Lane","Sungai Petani","Malaysia",15868,"2005-08-23 16:19:14","7.99"
307,"Joseph","Joy","joseph.joy@sakilacustomer.org","1354 Siegen Street","Angra dos Reis","Brazil",11491,"2005-08-02 22:44:50","7.99"
307,"Joseph","Joy","joseph.joy@sakilacustomer.org","1354 Siegen Street","Angra dos Reis","Brazil",12391,"2005-08-18 08:52:53","4.99"
307,"Joseph","Joy","joseph.joy@sakilacustomer.org","1354 Siegen Street","Angra dos Reis","Brazil",13365,"2005-08-19 21:12:37","6.99"
307,"Joseph","Joy","joseph.joy@sakilacustomer.org","1354 Siegen Street","Angra dos Reis","Brazil",15515,"2005-08-23 03:03:53","4.99"
308,"Thomas","Grigsby","thomas.grigsby@sakilacustomer.org","1191 Sungai Petani Boulevard","Kansas City","United States",10819,"2005-08-01 22:52:57","4.99"
308,"Thomas","Grigsby","thomas.grigsby@sakilacustomer.org","1191 Sungai Petani Boulevard","Kansas City","United States",11972,"2005-08-17 17:55:46","4.99"
308,"Thomas","Grigsby","thomas.grigsby@sakilacustomer.org","1191 Sungai Petani Boulevard","Kansas City","United States",12567,"2005-08-18 15:14:36","3.99"
308,"Thomas","Grigsby","thomas.grigsby@sakilacustomer.org","1191 Sungai Petani Boulevard","Kansas City","United States",12590,"2005-08-18 16:11:35","6.99"
308,"Thomas","Grigsby","thomas.grigsby@sakilacustomer.org","1191 Sungai Petani Boulevard","Kansas City","United States",12838,"2005-08-19 01:51:50","6.99"
308,"Thomas","Grigsby","thomas.grigsby@sakilacustomer.org","1191 Sungai Petani Boulevard","Kansas City","United States",15243,"2005-08-22 17:48:28","4.99"
308,"Thomas","Grigsby","thomas.grigsby@sakilacustomer.org","1191 Sungai Petani Boulevard","Kansas City","United States",15493,"2005-08-23 02:20:53","4.99"
309,"Christopher","Greco","christopher.greco@sakilacustomer.org","1224 Huejutla de Reyes Boulevard","Brescia","Italy",11964,"2005-08-17 17:37:03","6.99"
309,"Christopher","Greco","christopher.greco@sakilacustomer.org","1224 Huejutla de Reyes Boulevard","Brescia","Italy",13021,"2005-08-19 08:08:04","5.99"
309,"Christopher","Greco","christopher.greco@sakilacustomer.org","1224 Huejutla de Reyes Boulevard","Brescia","Italy",13909,"2005-08-20 16:26:36","4.99"
309,"Christopher","Greco","christopher.greco@sakilacustomer.org","1224 Huejutla de Reyes Boulevard","Brescia","Italy",14846,"2005-08-22 02:13:48","5.99"
309,"Christopher","Greco","christopher.greco@sakilacustomer.org","1224 Huejutla de Reyes Boulevard","Brescia","Italy",15422,"2005-08-22 23:58:09","4.99"
310,"Daniel","Cabral","daniel.cabral@sakilacustomer.org","543 Bergamo Avenue","Ibirit","Brazil",12500,"2005-08-18 13:05:51","4.99"
310,"Daniel","Cabral","daniel.cabral@sakilacustomer.org","543 Bergamo Avenue","Ibirit","Brazil",12710,"2005-08-18 21:02:50","7.99"
310,"Daniel","Cabral","daniel.cabral@sakilacustomer.org","543 Bergamo Avenue","Ibirit","Brazil",12929,"2005-08-19 05:05:23","4.99"
310,"Daniel","Cabral","daniel.cabral@sakilacustomer.org","543 Bergamo Avenue","Ibirit","Brazil",14972,"2005-08-22 06:53:21","5.99"
311,"Paul","Trout","paul.trout@sakilacustomer.org","746 Joliet Lane","Kursk","Russian Federation",10448,"2005-08-01 09:09:31","4.99"
311,"Paul","Trout","paul.trout@sakilacustomer.org","746 Joliet Lane","Kursk","Russian Federation",14517,"2005-08-21 14:57:03","4.99"
311,"Paul","Trout","paul.trout@sakilacustomer.org","746 Joliet Lane","Kursk","Russian Federation",15826,"2005-08-23 15:15:02","9.99"
311,"Paul","Trout","paul.trout@sakilacustomer.org","746 Joliet Lane","Kursk","Russian Federation",16020,"2005-08-23 21:34:33","8.99"
312,"Mark","Rinehart","mark.rinehart@sakilacustomer.org","780 Kimberley Way","Tabuk","Saudi Arabia",11879,"2005-08-17 14:25:09","5.99"
312,"Mark","Rinehart","mark.rinehart@sakilacustomer.org","780 Kimberley Way","Tabuk","Saudi Arabia",14504,"2005-08-21 14:23:01","3.99"
312,"Mark","Rinehart","mark.rinehart@sakilacustomer.org","780 Kimberley Way","Tabuk","Saudi Arabia",15100,"2005-08-22 11:55:03","4.99"
312,"Mark","Rinehart","mark.rinehart@sakilacustomer.org","780 Kimberley Way","Tabuk","Saudi Arabia",15882,"2005-08-23 16:44:31","6.99"
313,"Donald","Mahon","donald.mahon@sakilacustomer.org","1774 Yaound Place","Ezhou","China",10237,"2005-08-01 02:07:32","5.99"
313,"Donald","Mahon","donald.mahon@sakilacustomer.org","1774 Yaound Place","Ezhou","China",10933,"2005-08-02 02:50:49","7.99"
313,"Donald","Mahon","donald.mahon@sakilacustomer.org","1774 Yaound Place","Ezhou","China",14325,"2005-08-21 08:15:38","4.99"
313,"Donald","Mahon","donald.mahon@sakilacustomer.org","1774 Yaound Place","Ezhou","China",15569,"2005-08-23 05:24:29","6.99"
314,"George","Linton","george.linton@sakilacustomer.org","1957 Yantai Lane","Sorocaba","Brazil",11908,"2005-08-17 15:43:09","3.99"
314,"George","Linton","george.linton@sakilacustomer.org","1957 Yantai Lane","Sorocaba","Brazil",13120,"2005-08-19 11:47:38","3.99"
314,"George","Linton","george.linton@sakilacustomer.org","1957 Yantai Lane","Sorocaba","Brazil",13553,"2005-08-20 04:07:21","3.99"
314,"George","Linton","george.linton@sakilacustomer.org","1957 Yantai Lane","Sorocaba","Brazil",14145,"2005-08-21 02:11:38","4.99"
314,"George","Linton","george.linton@sakilacustomer.org","1957 Yantai Lane","Sorocaba","Brazil",14409,"2005-08-21 10:53:35","4.99"
314,"George","Linton","george.linton@sakilacustomer.org","1957 Yantai Lane","Sorocaba","Brazil",14682,"2005-08-21 20:25:57","4.99"
314,"George","Linton","george.linton@sakilacustomer.org","1957 Yantai Lane","Sorocaba","Brazil",14815,"2005-08-22 01:12:44","4.99"
314,"George","Linton","george.linton@sakilacustomer.org","1957 Yantai Lane","Sorocaba","Brazil",14873,"2005-08-22 03:31:06","5.99"
314,"George","Linton","george.linton@sakilacustomer.org","1957 Yantai Lane","Sorocaba","Brazil",16021,"2005-08-23 21:37:59","3.99"
315,"Kenneth","Gooden","kenneth.gooden@sakilacustomer.org","1542 Lubumbashi Boulevard","Bat Yam","Israel",15504,"2005-08-23 02:45:21","6.99"
316,"Steven","Curley","steven.curley@sakilacustomer.org","651 Pathankot Loop","Miraj","India",10438,"2005-08-01 08:53:04","7.99"
316,"Steven","Curley","steven.curley@sakilacustomer.org","651 Pathankot Loop","Miraj","India",13277,"2005-08-19 17:57:35","5.99"
317,"Edward","Baugh","edward.baugh@sakilacustomer.org","1359 Zhoushan Parkway","Trshavn","Faroe Islands",12138,"2005-08-17 23:55:54","7.99"
317,"Edward","Baugh","edward.baugh@sakilacustomer.org","1359 Zhoushan Parkway","Trshavn","Faroe Islands",13388,"2005-08-19 21:46:49","4.99"
317,"Edward","Baugh","edward.baugh@sakilacustomer.org","1359 Zhoushan Parkway","Trshavn","Faroe Islands",14032,"2005-08-20 21:26:55","5.99"
317,"Edward","Baugh","edward.baugh@sakilacustomer.org","1359 Zhoushan Parkway","Trshavn","Faroe Islands",14791,"2005-08-22 00:35:55","4.99"
317,"Edward","Baugh","edward.baugh@sakilacustomer.org","1359 Zhoushan Parkway","Trshavn","Faroe Islands",15280,"2005-08-22 19:09:52","4.99"
319,"Ronald","Weiner","ronald.weiner@sakilacustomer.org","1145 Vilnius Manor","San Felipe del Progreso","Mexico",11955,"2005-08-17 17:21:35","6.99"
319,"Ronald","Weiner","ronald.weiner@sakilacustomer.org","1145 Vilnius Manor","San Felipe del Progreso","Mexico",12018,"2005-08-17 19:44:46","4.99"
319,"Ronald","Weiner","ronald.weiner@sakilacustomer.org","1145 Vilnius Manor","San Felipe del Progreso","Mexico",12424,"2005-08-18 10:16:57","8.99"
319,"Ronald","Weiner","ronald.weiner@sakilacustomer.org","1145 Vilnius Manor","San Felipe del Progreso","Mexico",13548,"2005-08-20 03:53:20","3.99"
319,"Ronald","Weiner","ronald.weiner@sakilacustomer.org","1145 Vilnius Manor","San Felipe del Progreso","Mexico",14828,"2005-08-22 01:34:05","4.99"
319,"Ronald","Weiner","ronald.weiner@sakilacustomer.org","1145 Vilnius Manor","San Felipe del Progreso","Mexico",15396,"2005-08-22 23:07:57","5.99"
321,"Kevin","Schuler","kevin.schuler@sakilacustomer.org","470 Boksburg Street","Birgunj","Nepal",12033,"2005-08-17 20:14:34","6.99"
321,"Kevin","Schuler","kevin.schuler@sakilacustomer.org","470 Boksburg Street","Birgunj","Nepal",12034,"2005-08-17 20:15:31","7.99"
321,"Kevin","Schuler","kevin.schuler@sakilacustomer.org","470 Boksburg Street","Birgunj","Nepal",12398,"2005-08-18 09:13:24","4.99"
321,"Kevin","Schuler","kevin.schuler@sakilacustomer.org","470 Boksburg Street","Birgunj","Nepal",13623,"2005-08-20 06:49:46","6.99"
321,"Kevin","Schuler","kevin.schuler@sakilacustomer.org","470 Boksburg Street","Birgunj","Nepal",15673,"2005-08-23 09:12:50","6.99"
321,"Kevin","Schuler","kevin.schuler@sakilacustomer.org","470 Boksburg Street","Birgunj","Nepal",15888,"2005-08-23 16:56:14","5.99"
322,"Jason","Morrissey","jason.morrissey@sakilacustomer.org","1427 A Corua (La Corua) Place","Baha Blanca","Argentina",11120,"2005-08-02 08:47:04","4.99"
322,"Jason","Morrissey","jason.morrissey@sakilacustomer.org","1427 A Corua (La Corua) Place","Baha Blanca","Argentina",13180,"2005-08-19 14:00:38","4.99"
322,"Jason","Morrissey","jason.morrissey@sakilacustomer.org","1427 A Corua (La Corua) Place","Baha Blanca","Argentina",13650,"2005-08-20 07:49:06","9.99"
322,"Jason","Morrissey","jason.morrissey@sakilacustomer.org","1427 A Corua (La Corua) Place","Baha Blanca","Argentina",14042,"2005-08-20 21:45:51","4.99"
322,"Jason","Morrissey","jason.morrissey@sakilacustomer.org","1427 A Corua (La Corua) Place","Baha Blanca","Argentina",15703,"2005-08-23 10:23:48","8.99"
323,"Matthew","Mahan","matthew.mahan@sakilacustomer.org","479 San Felipe del Progreso Avenue","Cuautla","Mexico",10994,"2005-08-02 04:46:53","3.99"
323,"Matthew","Mahan","matthew.mahan@sakilacustomer.org","479 San Felipe del Progreso Avenue","Cuautla","Mexico",12120,"2005-08-17 23:16:46","4.99"
323,"Matthew","Mahan","matthew.mahan@sakilacustomer.org","479 San Felipe del Progreso Avenue","Cuautla","Mexico",13140,"2005-08-19 12:35:56","5.99"
323,"Matthew","Mahan","matthew.mahan@sakilacustomer.org","479 San Felipe del Progreso Avenue","Cuautla","Mexico",14957,"2005-08-22 06:29:34","3.99"
323,"Matthew","Mahan","matthew.mahan@sakilacustomer.org","479 San Felipe del Progreso Avenue","Cuautla","Mexico",15387,"2005-08-22 22:49:13","4.99"
324,"Gary","Coy","gary.coy@sakilacustomer.org","867 Benin City Avenue","Yuzhou","China",11771,"2005-08-17 10:17:09","6.99"
324,"Gary","Coy","gary.coy@sakilacustomer.org","867 Benin City Avenue","Yuzhou","China",14262,"2005-08-21 06:08:13","8.99"
324,"Gary","Coy","gary.coy@sakilacustomer.org","867 Benin City Avenue","Yuzhou","China",14479,"2005-08-21 13:35:54","7.99"
324,"Gary","Coy","gary.coy@sakilacustomer.org","867 Benin City Avenue","Yuzhou","China",15263,"2005-08-22 18:27:33","4.99"
325,"Timothy","Bunn","timothy.bunn@sakilacustomer.org","981 Kumbakonam Place","Braslia","Brazil",10326,"2005-08-01 04:55:34","4.99"
325,"Timothy","Bunn","timothy.bunn@sakilacustomer.org","981 Kumbakonam Place","Braslia","Brazil",12097,"2005-08-17 22:35:24","4.99"
325,"Timothy","Bunn","timothy.bunn@sakilacustomer.org","981 Kumbakonam Place","Braslia","Brazil",12779,"2005-08-18 23:44:00","3.99"
325,"Timothy","Bunn","timothy.bunn@sakilacustomer.org","981 Kumbakonam Place","Braslia","Brazil",13054,"2005-08-19 09:34:02","4.99"
325,"Timothy","Bunn","timothy.bunn@sakilacustomer.org","981 Kumbakonam Place","Braslia","Brazil",14452,"2005-08-21 12:23:20","3.99"
325,"Timothy","Bunn","timothy.bunn@sakilacustomer.org","981 Kumbakonam Place","Braslia","Brazil",14672,"2005-08-21 19:59:33","5.99"
326,"Jose","Andrew","jose.andrew@sakilacustomer.org","1016 Iwakuni Street","Kingstown","Saint Vincent and the Grenadines",10976,"2005-08-02 04:11:48","4.99"
326,"Jose","Andrew","jose.andrew@sakilacustomer.org","1016 Iwakuni Street","Kingstown","Saint Vincent and the Grenadines",11485,"2005-08-02 22:33:25","4.99"
327,"Larry","Thrasher","larry.thrasher@sakilacustomer.org","663 Baha Blanca Parkway","Adana","Turkey",11372,"2005-08-02 18:10:50","4.99"
327,"Larry","Thrasher","larry.thrasher@sakilacustomer.org","663 Baha Blanca Parkway","Adana","Turkey",11929,"2005-08-17 16:28:51","6.99"
327,"Larry","Thrasher","larry.thrasher@sakilacustomer.org","663 Baha Blanca Parkway","Adana","Turkey",13360,"2005-08-19 21:05:11","4.99"
327,"Larry","Thrasher","larry.thrasher@sakilacustomer.org","663 Baha Blanca Parkway","Adana","Turkey",14847,"2005-08-22 02:13:51","4.99"
327,"Larry","Thrasher","larry.thrasher@sakilacustomer.org","663 Baha Blanca Parkway","Adana","Turkey",15365,"2005-08-22 21:42:17","3.99"
327,"Larry","Thrasher","larry.thrasher@sakilacustomer.org","663 Baha Blanca Parkway","Adana","Turkey",15828,"2005-08-23 15:16:32","5.99"
327,"Larry","Thrasher","larry.thrasher@sakilacustomer.org","663 Baha Blanca Parkway","Adana","Turkey",15916,"2005-08-23 17:56:01","9.99"
327,"Larry","Thrasher","larry.thrasher@sakilacustomer.org","663 Baha Blanca Parkway","Adana","Turkey",15969,"2005-08-23 19:51:30","7.99"
328,"Jeffrey","Spear","jeffrey.spear@sakilacustomer.org","1860 Taguig Loop","Ciparay","Indonesia",12175,"2005-08-18 01:10:17","4.99"
328,"Jeffrey","Spear","jeffrey.spear@sakilacustomer.org","1860 Taguig Loop","Ciparay","Indonesia",13681,"2005-08-20 08:47:37","7.99"
328,"Jeffrey","Spear","jeffrey.spear@sakilacustomer.org","1860 Taguig Loop","Ciparay","Indonesia",13907,"2005-08-20 16:17:27","3.99"
328,"Jeffrey","Spear","jeffrey.spear@sakilacustomer.org","1860 Taguig Loop","Ciparay","Indonesia",14307,"2005-08-21 07:34:52","3.99"
328,"Jeffrey","Spear","jeffrey.spear@sakilacustomer.org","1860 Taguig Loop","Ciparay","Indonesia",14755,"2005-08-21 23:18:08","3.99"
328,"Jeffrey","Spear","jeffrey.spear@sakilacustomer.org","1860 Taguig Loop","Ciparay","Indonesia",15179,"2005-08-22 15:36:22","4.99"
329,"Frank","Waggoner","frank.waggoner@sakilacustomer.org","1816 Bydgoszcz Loop","Jamalpur","Bangladesh",10473,"2005-08-01 09:56:24","7.99"
329,"Frank","Waggoner","frank.waggoner@sakilacustomer.org","1816 Bydgoszcz Loop","Jamalpur","Bangladesh",11169,"2005-08-02 10:19:42","3.99"
329,"Frank","Waggoner","frank.waggoner@sakilacustomer.org","1816 Bydgoszcz Loop","Jamalpur","Bangladesh",12659,"2005-08-18 19:05:49","6.99"
329,"Frank","Waggoner","frank.waggoner@sakilacustomer.org","1816 Bydgoszcz Loop","Jamalpur","Bangladesh",13627,"2005-08-20 06:59:00","8.99"
329,"Frank","Waggoner","frank.waggoner@sakilacustomer.org","1816 Bydgoszcz Loop","Jamalpur","Bangladesh",14900,"2005-08-22 04:27:48","4.99"
329,"Frank","Waggoner","frank.waggoner@sakilacustomer.org","1816 Bydgoszcz Loop","Jamalpur","Bangladesh",15011,"2005-08-22 08:31:07","4.99"
330,"Scott","Shelley","scott.shelley@sakilacustomer.org","587 Benguela Manor","Aurora","United States",11259,"2005-08-02 13:46:30","3.99"
330,"Scott","Shelley","scott.shelley@sakilacustomer.org","587 Benguela Manor","Aurora","United States",12740,"2005-08-18 22:17:04","4.99"
331,"Eric","Robert","eric.robert@sakilacustomer.org","430 Kumbakonam Drive","Santa F","Argentina",11052,"2005-08-02 06:26:19","5.99"
331,"Eric","Robert","eric.robert@sakilacustomer.org","430 Kumbakonam Drive","Santa F","Argentina",12533,"2005-08-18 14:01:40","4.99"
331,"Eric","Robert","eric.robert@sakilacustomer.org","430 Kumbakonam Drive","Santa F","Argentina",14256,"2005-08-21 05:52:27","7.99"
331,"Eric","Robert","eric.robert@sakilacustomer.org","430 Kumbakonam Drive","Santa F","Argentina",15447,"2005-08-23 00:53:57","3.99"
332,"Stephen","Qualls","stephen.qualls@sakilacustomer.org","1838 Tabriz Lane","Dhaka","Bangladesh",11229,"2005-08-02 12:56:37","5.99"
332,"Stephen","Qualls","stephen.qualls@sakilacustomer.org","1838 Tabriz Lane","Dhaka","Bangladesh",12318,"2005-08-18 06:21:56","4.99"
332,"Stephen","Qualls","stephen.qualls@sakilacustomer.org","1838 Tabriz Lane","Dhaka","Bangladesh",14783,"2005-08-22 00:21:57","4.99"
332,"Stephen","Qualls","stephen.qualls@sakilacustomer.org","1838 Tabriz Lane","Dhaka","Bangladesh",15210,"2005-08-22 16:37:36","3.99"
333,"Andrew","Purdy","andrew.purdy@sakilacustomer.org","431 Szkesfehrvr Avenue","Baku","Azerbaijan",10844,"2005-08-01 23:46:58","4.99"
333,"Andrew","Purdy","andrew.purdy@sakilacustomer.org","431 Szkesfehrvr Avenue","Baku","Azerbaijan",12427,"2005-08-18 10:24:17","6.99"
333,"Andrew","Purdy","andrew.purdy@sakilacustomer.org","431 Szkesfehrvr Avenue","Baku","Azerbaijan",13579,"2005-08-20 05:22:06","3.99"
333,"Andrew","Purdy","andrew.purdy@sakilacustomer.org","431 Szkesfehrvr Avenue","Baku","Azerbaijan",13710,"2005-08-20 09:35:20","4.99"
333,"Andrew","Purdy","andrew.purdy@sakilacustomer.org","431 Szkesfehrvr Avenue","Baku","Azerbaijan",14057,"2005-08-20 22:22:59","4.99"
333,"Andrew","Purdy","andrew.purdy@sakilacustomer.org","431 Szkesfehrvr Avenue","Baku","Azerbaijan",15313,"2005-08-22 19:59:42","4.99"
334,"Raymond","Mcwhorter","raymond.mcwhorter@sakilacustomer.org","503 Sogamoso Loop","Sumqayit","Azerbaijan",10408,"2005-08-01 07:42:10","4.99"
334,"Raymond","Mcwhorter","raymond.mcwhorter@sakilacustomer.org","503 Sogamoso Loop","Sumqayit","Azerbaijan",10997,"2005-08-02 04:49:02","7.99"
334,"Raymond","Mcwhorter","raymond.mcwhorter@sakilacustomer.org","503 Sogamoso Loop","Sumqayit","Azerbaijan",12677,"2005-08-18 19:36:05","4.99"
334,"Raymond","Mcwhorter","raymond.mcwhorter@sakilacustomer.org","503 Sogamoso Loop","Sumqayit","Azerbaijan",13325,"2005-08-19 19:52:02","4.99"
334,"Raymond","Mcwhorter","raymond.mcwhorter@sakilacustomer.org","503 Sogamoso Loop","Sumqayit","Azerbaijan",14984,"2005-08-22 07:35:31","7.99"
334,"Raymond","Mcwhorter","raymond.mcwhorter@sakilacustomer.org","503 Sogamoso Loop","Sumqayit","Azerbaijan",15656,"2005-08-23 08:38:58","4.99"
334,"Raymond","Mcwhorter","raymond.mcwhorter@sakilacustomer.org","503 Sogamoso Loop","Sumqayit","Azerbaijan",15669,"2005-08-23 09:06:17","3.99"
335,"Gregory","Mauldin","gregory.mauldin@sakilacustomer.org","507 Smolensk Loop","Sousse","Tunisia",10606,"2005-08-01 14:39:15","4.99"
335,"Gregory","Mauldin","gregory.mauldin@sakilacustomer.org","507 Smolensk Loop","Sousse","Tunisia",15005,"2005-08-22 08:15:44","4.99"
336,"Joshua","Mark","joshua.mark@sakilacustomer.org","1920 Weifang Avenue","Rampur","India",12323,"2005-08-18 06:36:22","8.99"
336,"Joshua","Mark","joshua.mark@sakilacustomer.org","1920 Weifang Avenue","Rampur","India",12926,"2005-08-19 05:00:16","3.99"
336,"Joshua","Mark","joshua.mark@sakilacustomer.org","1920 Weifang Avenue","Rampur","India",13689,"2005-08-20 09:04:30","4.99"
336,"Joshua","Mark","joshua.mark@sakilacustomer.org","1920 Weifang Avenue","Rampur","India",15073,"2005-08-22 11:01:15","10.99"
337,"Jerry","Jordon","jerry.jordon@sakilacustomer.org","124 al-Manama Way","Onomichi","Japan",11734,"2005-08-17 08:34:22","3.99"
337,"Jerry","Jordon","jerry.jordon@sakilacustomer.org","124 al-Manama Way","Onomichi","Japan",12369,"2005-08-18 07:57:43","6.99"
337,"Jerry","Jordon","jerry.jordon@sakilacustomer.org","124 al-Manama Way","Onomichi","Japan",13305,"2005-08-19 18:57:05","6.99"
